"Provincia";"Estadillo";"Cla";"Subclase";"CoorX";"Coory";"Tipo";"Vuelo1";"Pasada1";"Foto1";"Vuelo2";"Pasada2";"Foto2";"Ano";"INE";"Nivel1";"Nivel2";"Nivel3";"FccTot";"FccArb";"DisEsp";"ComEsp";"Rocosid";"Textura";"MatOrg";"PhSuelo";"FechaPh";"HoraPh";"TipSuelo1";"TipSuelo2";"TipSuelo3";"MErosiva";"ModComb";"EspCMue";"PresReg";"EfecReg";"CortaReg";"MejVue1";"MejVue2";"MejSue1";"MejSue2";"Orienta1";"Orienta2";"MaxPend1";"MaxPend2";"Localiza";"Acceso";"Levanta";"Obser";"Equipo";"JefeEq";"FechaIni";"HoraIni";"FechaFin";"HoraFin";"Tiempo";"Resid";"RumboF1";"RumboF2";"DistFoto";"CarFoto1";"NumFoto1";"ConFoto1";"CarFoto2";"NumFoto2";"ConFoto2";"Estado";"Tecnico"
"18";"0795";"A";"3E";405016.00;4125984.00;"0";"2002";;"1-4 ";"1984";"k";"0005";"2007";"102";"1";"1";"1";100;30;"1";"3";"2";"3";"2";"5";;;"1";"1";"1";"1";"5";"2";;;"0";"0";;"0";;135;;16.25;;"2";"3";"3";"PARCELA CLASIFICADA COMO A3. POR ESTAR PINCHAZO DEL IFN2. TOCANDO CON SU TESELA CONTIGUA.
PARCELA PINCHADA EN EL CRUCE DE COORDENADAS CON ORTOFOTOS Y COMPROBADO CON GPS.
DESPLAZADA A 150G Y 34M. PARA EMPLAZARLA TOTALMENTE DENTRO DE SU TESELA.
AUNQUE LA TESELA PROPONGA UNA MASA HETEROGENA DE 045 Y 044, NOS ENCONTRAMOS EN UNA MASA HETEROGENEA DE 045 Y 024, CON PRESENCIA DE 237 Y 004.
PARCELA JUNTO A UNA PEQUE—A MANCHA DE 024, POR LO QUE LE DOY MAS OCUPACION A ESTE QUE AL 045, AUNQUE EN EL RESTO DE LA TESELA PREDOMINE EL 045.
LA MASA DE 024 LA ENCONTRAMOS IRREGULAR CON PREDOMINANCIA DEL ESTADO FUSTAL.
[CLAESP. RESTO DE ESPECIES=20%, CON PREDOMINANCIA DEL 237.].
FCCT. COMPROBADA.
FCCA. COMPROBADA.
[PIES MAYORES].
PIES 045 A 180G Y 194G. NO ENTRAN POR DISTANCIA LATERAL.
PIE 024 A 277G NO ENTRA POR DISTANCIA LATERAL.
PIE 045 A 375G NO ENTRA POR DISTANCIA LATERAL.
ALTURAS, FORMAS Y CALIDADES DE LOS PIES COMPROBADAS.
[REGENERACI”N].
FUERA DE LOS 5M. HAY REGENERACION DE 024.
[MATORRAL].
HAY 0171 PERO EL TERMINAL NO LO ACCEPTA. DENSIDAD 10%, ALTURA 15DM.
[RIESGOS].
AUNQUE HAY MUCHA PENDIENTE, NO SE OBSERVAN MANIFESTACIONES EROSIVAS.
[FISIOGRAFÕA].
A 350G TENEMOS UN CORTADO DE ROCA CON LO QUE LA PENDIENTE AUMENTA BRUSCAMENTE HASTA LOS 18.75, PERO CONSIDERO QUE LA PENDIENTE MAS REPRESENTATIVA DE LA PARCELA, SE TOMARIA A 135G.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION DEL GPS. 4.2M.";"98";" 99";7/6/2007 00:00:00;30/12/1899 14:24:59;7/6/2007 00:00:00;30/12/1899 16:05:38;;"102";"145";"33";"10";"1";31;31;"1";32;32;"T";" 9"
"18";"0797";"A";"3C";418938.00;4125984.00;"0";"1984";"k";"0010";"2002";;"2-4 ";"2007";"102";"1";"1";"2";70;50;"1";"1";;;;;;;;;;;;;;;;;;;;300;;8.25;;"1";"2";"2";"PARCELA LOCALIZADA POR FOTOS AEREAS Y REFERENCIAS DEL IFN2.
PARCELA CLASIFICADA COMO A3. POR ESTAR CRUCE DE COORDENADAS Y PARCELA DEL IFN2. EN TESELAS DIFERENTES.
LA DIFERENCIA PRINCIPAL ENTRE AMBAS SON LA FCC. YA QUE ES MAYOR EN EL CRUCE.
TRAS CONSULTAR CON OFICINA SE DECIDE CLASIFICARLA A3.
PARCELA PINCHADA AL BORDE DE TESELA JUNTO A UN GRAN CLARO EN UNA ANTIGUA REPOBLACION DE 024 CON PRESENCIA DE 095.
AUNQUE LA MASA TIENDA A NATURALIZARSE, NO CONSIDERO QUE EN LA ACTUALIDAD LO ESTE POR SU ESCASA REGENERACION Y PRESENCIA DE OTRAS ESPECIES FORESTALES.
EL CODIGO 095 CORRESPONDE AL PRUNUS DULCIS.
LOS ALMENDROS QUE HAY EN LA PARCELA PROVIENEN DE UN ANTIGUO CULTIVO EL CUAL ESTA MUY PERDIDO.
[CLAESP. RESTO DE ESPECIES=0%].
FCCT. COMPROBADA.
FCCA. COMPROBADA.
[PIES MAYORES].
PIE 024 A 81G NO ENTRA POR DISTANCIA LATERAL.
[PIESMAY 001-024].ENTRA POR CORRECCION DE PENDIENTE.
[PIESMAY 002-095]. DIAMETROS COMPROBADOS.
[PIESMAY 007-024].ALGO RAMOSO.FORMA COMPROBADA.
[PIESMAY 008-095]. MEDIDO A 1.20M. POR RAMIFICACION DEL FUSTE.
PIE 024 A 290G NO ENTRA POR DIAMETROS.
[PIESMAY 009-024]. FORMA COMPROBADA.ENTRA POR CORRECCION DE PENDIENTE.
[PIESMAY 011-024].PIE CON BIFURCACION NO MUY CLARA POR ENCIMA DE 1.30M. POR LO QUE NO LE DOY PA.E. 41. FORMA COMPROBADA.
[PIESMAY 012-024]. ENTRA POR CORRECCION DE PENDIENTE.
ALGUNOS DE LOS PIES 024 TIENEN LAS RAMAS INFERIORES SECAS, LO CUAL NO CONSIDERO QUE SEA SIGNIFICATIVO COMO PARA BAJARLES LA CALIDAD.
ALTURAS, FORMAS Y CALIDADES DE LOS PIES COMPROBADAS.
REGENERACION: 
HAY UNA ABUNDANCIA BAJA DE REGENERACION DE 095 EN CATEGORIA 2 Y DE 024 EN CATEGORIAS 1 Y 2.
LA REGENERACION EXISTENTE NO AFECTA A LA CLASIFICACION DE LA PARCELA.
MATORRAL:
AUNQUE EN UNA BAJA PROPORCION EL MATORRAL PREDOMINANTE ES EL 1103.
ENCONTRAMOS PRESENCIA DE 0129 Y 0138.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION DEL GPS. 4.3M.";"98";" 99";15/6/2007 00:00:00;30/12/1899 13:22:15;15/6/2007 00:00:00;30/12/1899 14:39:25;;"102";;;;;;;;;;"T";" 9"
"18";"0797";"A";"3E";419000.00;4126000.00;"0";"2002";;"2-4 ";"1984";"k";"0010";"2007";"102";"1";"1";"2";85;70;"1";"1";"4";"3";"2";"5";;;"1";"1";"1";"1";"8";"2";;;"0";"0";;"0";;95;;9.00;;"2";"2";"2";"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS CON ORTOFOTO Y CONFIRMADO CON GPS.
PARCELA CLASIFICADA A3. POR ESTAR CRUCE Y PINCHAZO DEL IFN2. EN TESELAS DIFERENTES.
PINCHADA AL BORDE DE TESELA SIN LLEGAR A TOCAR CON LA CONTIGUA POR LO QUE NO ES NECESARIO DESPLAZARLA.
PARCELA EN UNA REPOBLACION DE 024.
AUNQUE LA MASA TIENDE A NATURALIZARSE, EN LA ACTUALIDAD NO CONSIDERO QUE LO ESTE, POR LO QUE LA CLASIFICO COMO BOSQUE DE PLANTACIONES.
LA EDAD DE LOS PIES ESTA ESTIMADA POR CONTEO DE VERTICILOS Y POR INFORMACION DEL IFN2.
[CLAESP. RESTO DE ESPECIES=0%].
PINCHADA EN UNA ZONA CON GRAN CANTIDAD DE ROCA Y POCA PRESENCIA DE MATORRAL, POR LO QUE LA FCCT. ES ALGO REDUCIDA EN COMPARACION CON LA FCCA.
PARCELA JUNTO A UN PEQUE—O CLARO DE LA TESELA, POR LO QUE LA FCC. DIFIERE DE LA PROPUESTA POR TESELA.
FCCA. COMPROBADA.
[PIES MAYORES].
PIE 024 A 35G Y 4.7M NO ENTRA POR DIAMETROS 73-74. DIAMETROS COMPROBADOS.
[PIESMAY 003-024]. CON UNA DISTANCIA FRONTAL DE 16.22M Y LATERAL DE 16.33M Y UNA LECTURA DEL HIPSOMETRO DE 9.00 PIE ENTRA POR CORRECCION DE PENDIENTE.DISTANCIA COMPROBADA.
[PIESMAY 006-024].PIE BIFURCADO POR ENCIMA DE LOS 6M.
PIE 024 A 85G Y 11.9M NO ENTRA POR DIAMETROS 232-210.DIAMETROS COMPROBADOS.
[PIESMAY 011-024]. PIE CON RAMAS SUPERIORES PARTIDADAS.
PIE 024 A 362G Y 11.5M NO ENTRA POR DIAMETROS 222-210.
[PIESMAY 015-024]. CON UNA DISTANCIA FRONTAL DE 9.87M Y LATERAL DE 9.97M PIE ENTRA POR DISTANCIA LATERAL.
DISTANCIA COMPROBADA.
[PIESMAY 016-024]. ALGO DOMINADO.RAMAS SECAS Y PARTIDAS.
AUNQUE EN GENERAL TODOS LOS PIES TIENEN LAS RAMAS INFERIORES SECAS, NO EN TODOS CONSIDERO QUE EL DA—O SEA TAL COMO PARA BAJARLES LA CALIDAD.
ALTURAS, FORMAS Y CALIDADES DE LOS PIES COMPROBADAS.
[ESPECIES PRESENTES].
EN LOS ALRREDEDORES HAY 095 (PRUNUS DULCIS).
[MATORRAL].
FUERA DE LOS 10M. HAY 0138 Y 1103.
[SELVICULTURA].
HAY RESTOS DE PODAS ANTIGUAS.
PRECISION GPS. 4.2M.
DEJO REFERENCIA CON RUMBO Y DISTANCIA DESDE REJON A 095 EN VAGUADA 6G - 40.12M.
";"98";" 99";11/6/2007 00:00:00;30/12/1899 12:17:44;11/7/2007 00:00:00;30/12/1899 15:02:11;;"102";"184";"5";"10";"1";107;107;"1";108;108;"T";" 9"
"18";"0798";"A";"1";420945.00;4123992.00;"0";"1984";"k";"0011";"2002";;"2-4 ";"2007";"102";"1";"2";"3";25;15;"3";"1";"2";"3";"2";"4";;;"1";"1";"1";"1";"1";"0";;;"0";"0";;"9";;25;;3.25;;"1";"1";"1";"PARCELA LOCALIZADA POR FOTOS AEREAS Y REFERENCIAS DEL IFN2.
DESPLAZADA EN EL IFN2. A 192G Y 36.5M.
PARCELA PINCHADA EN UNA TESELA COMPUESTA POR 045 Y 024, PERO EN LOS 25M. DE LA PARCELA NO HAY NINGUN 024 POR LO QUE NO LE DOY OCUPACION.
PARCELA PINCHADA EN UNA ZONA ADEHESADA, CON UNA FUERTE INTERVENCION HUMANA.
AUNQUE EN EL RESTO DE LA TESELA LA DEHESA YA NO ES TAN CLARA COMO EN LOS 25M DE LA PARCELA, ESTO CON CONSIDERO QUE MODIFIQUE LA CLASIFICACION DE LA MISMA.
LA PRECENCIA DE MATORRAL Y DE REGENERACION DE 045 ES CASI NULA.
[CLAESP. RESTO DE ESPECIES=0%].
FCCT. COMPROBADA.
FCCA. COMPROBADA.

[PIES MAYORES].
PIE 045 A 103G CON UNA DISTANCIA FRONTAL DE 10.06M. Y LATERAL DE 10.20M. CON UNA LECTURA DEL HIPSOMETRO DE 2.25 NO ENTRA POR DISTANCIA LATERAL.
DISTANCIA COMPROBADA.
PIE 045 A 106G. NO ENTRA POR DISTANCIA LATERAL.
DISTANCIA COMPROBADA.
PIE 045 A 112G NO ENTRA POR DISTANCIA LATERAL.
DISTANCIA COMPROBADA.
PIE 045 A 169G NO ENTRA POR DISTANCIA LATERAL.
PIE 024 A 219G CON UNA DISTANCIA FRONTAL DE 25.20M Y LATERAL DE 25.50M CON UNA LECTURA DE HIPSOMETRO DE 2.75 Y UNOS DIAMETROS 562-599 NO ENTRA POR DISTANCIA LATERAL.
PIE 045 A 314G NO ENTRA POR DISTANCIA LATERAL.
ALTURA, FORMA Y CALIDADES DE LOS PIES COMPROBADAS.
[REGENERACI”N].
COMPROBADA.
[ESPECIES PRESENTES].
EN LOS ALRREDEDORES HAY 024.
[MATORRAL].
FUERA DE LOS 10M. HAY UNA SOLA MATA DE 0110 Y 0138, NO SIGNIFICATIVO PARA LA CLASIFICACION DE LA PARCELA.
MATORRAL COMPROBADO.
[RIESGOS].
TERRENO LABOREADO POR LO QUE LA PRESENCIA DE PASTO ES MUY ESCASA.
[SELVICULTURA].
EL TERRENO HA SIDO ARADO RECIENTEMENTE.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION DEL GPS. 4.5M.
PARCELA DENTRO DE LA FINCA PRIVADA LA TORRE, PEDIR PERMISO PARA ACCEDER.
DEJO REJON ENTERRADO A 104G Y 9.0M. DESDE EL CENTRO DE PARCELA JUNTOA A 045, PARA QUE NO SE PIERDA CUANDO LABOREEN LA ZONA.";"98";" 99";15/6/2007 00:00:00;30/12/1899 10:47:03;15/6/2007 00:00:00;30/12/1899 11:49:21;;"102";"230";"80";"10";"1";47;47;"1";48;48;"T";" 9"
"18";"0799";"A";"1";394973.00;4123056.00;"0";"1984";"l";"0002";"2002";;"3-1 ";"2007";;"1";"1";"1";90;55;"1";"3";"4";"3";"3";"5";;;"1";"1";"1";"3";"5";"1";;;"0";"3";"4";"9";;153;88;9.00;8.25;"2";"1";"1";"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS, PIE MAYOR Y CROQUIS INFO2 AL ESTAR DESPLAZADA 30M A 80G.
PARCELA LOCALIZADA POR AUXILIAR ENRIQUE HERRERA. 
COMPROBADA OCUPACIONES.
SUBPISO: CORNICABRA, MAJUELO, ALMENDRO (095), ACEBUCHE Y ALADIERNO.
[CLAESP. RESTO DE ESPECIES=10%].
ALREDEDORES HAY QUEJIGO.
PRESENCIA EN EL APEO DE LA PARCELA DE LOS TECNICOS DON ALBERTO LOBATO, DON JUAN DOMENECH Y DON JOSE SEVILLA.
HAY GAMONES Y ESPARTO.
2171 FC5 H10DMS.
4103=1165.
FUERA 10M LONICERA Y ZARZAPARRILLA.
PREP. SUELO 9: ZANJA.
COORDENADAS GPS: 0394973-4123056, ALTITUD 630M Y PRECISION 4.8M.
REJON ENCONTRADO Y DEJADO TUMBADO POR IMPOSIBILIDAD DE CLAVARLO.
";"98";" 99";7/6/2007 00:00:00;30/12/1899 11:06:59;7/6/2007 00:00:00;30/12/1899 12:36:32;;"135";"332";"210";"10";"1";57;57;"1";58;58;"T";
"18";"0801";"A";"1";401997.00;4118979.00;"0";"1984";"m";"0004";"2002";;"3-1 ";"2007";;"1";"1";"1";95;65;"1";"1";"4";"3";"3";"4";;;"1";"2";"1";"1";"2";"2";;;"0";"0";;"0";;332;;2.75;;"2";"2";"2";"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO2.
ALREDEDORES ALMENDRO.
EN ZONA HAY ALADIERNO Y QUEJIGO.
ALGUNOS ARBS. MUERTOS EN PIE.
MODELO COMBUSTIBLE 02 POR MATORRAL Y REGENERACION.
HAY MARRUBIO Y GAMONES.
2171 FC6 H7DMS.
0129=1129.
FUERA 10M HAY RETAMA.
COORDENADAS GPS: 0401997-4118979, ALTITUD 738M Y PRECISION 4.8M.
";"98";" 99";7/6/2007 00:00:00;30/12/1899 14:35:07;7/6/2007 00:00:00;30/12/1899 15:45:10;;"135";"82";"282";"15";"1";59;59;"1";60;60;"T";
"18";"0802";"A";"4C";413000.00;4119000.00;"3";"2002";;"4-1 ";"1984";"m";"0008";"2007";;"2";"0";"0";100;0;;;;;;;;;;;;;;;;;;;;;;;;;;"1";"1";"1";"PARCELA LOCALIZADA A TRAVES DE ORTOFOTO Y DADA COMO A4C Y USO AGRICOLA AL HABER UN CAMBIO DE USO AL SER AHORA UNA TESELA (CON UNAS 6HAS) DE ALFALFA EN VEZ DE CHOPOS Y TRAS CONSULTA OFICINA TECNICA.
ALREDEDORES HAY POPULUS ALBA, POPULUS NIGRA X CANADIENSIS, TAMARIX, SAUCE, FRESNO, ENCINA Y PINO HALEPENSIS.
";"98";" 99";17/5/2007 00:00:00;30/12/1899 10:44:45;17/5/2007 00:00:00;30/12/1899 10:52:00;;"135";"360";"93";"10";"1";1;1;"1";2;2;"T";" 9"
"18";"0810";"A";"1";427928.00;4131037.00;"0";"1984";"j";"0002";"2002";;"1-1 ";"2007";"102";"1";"2";"1";80;10;"1";"2";"3";"3";"2";"5";;;"1";"1";"1";"1";"2";"1";;;"0";"0";;"0";;10;;10.25;;"1";"2";"2";"PARCELA LOCALIZADA POR FOTOS AEREAS Y REFERENCIAS DEL IFN2.
PARCELA PINCHADA EN UNA ANTIGUA REPOBLACION DE 024.
EN LA PARCELA Y ALRREDEDORES ESTA NO AGARRO BIEN Y TAN SOLO QUEDAN ALGUNOS PIES SUELTOS QUE ESTAN TOTALMENTE NATURALIZADOS.
MASA HETEROGENEA DE 024 Y 045.
AUNQUE EL ESTADO DE LA MASA 024 SEA FUSTAL, ENCONTRAMOS CANTIDAD DE PIES LATIZALES Y MONTE BRAVO.
FCCT. COMPROBADA.
PARCELA PINCHADA EN UN GRAN CLARO DE LA TESELA POR LO QUE LA FCC. DIFIERE DE LA PROPUESTA POR LA MISMA.
FCCA. COMPROBADA.
[CLAESP. RESTO DE ESPECIES=0%].
NO CONSIDERO QUE EN LA PARCELA HAYA UN SUBPISO CLARO.
[PIES MAYORES].
[PIESMAY 001-024].MUY RAMOSO Y TORTUOSO, FORMA COMPROBADA.
[PIESMAY 002-024].MUY RAMOSO Y TORTUOSO, FORMA Y DISTANCIA COMPROBADA.
DE ESTOS PIES LE SALEN DEL FUSTE RAMAS TOTALMENTE HORIZONTALES, LAS CUALES NO LAS CONSIDERO COMO PIES SINO COMO RAMAS, YA QUE LO SON CLARAMENTE.
PIE 024 A 322G - 28.26M NO ENTRA NI POR DIAMETROS 435-405 NI POR DISTANCIA LATERAL (DISTANCIA REDUCIDA 27.15M.).
ALTURAS, FORMAS Y CALIDADES DE LOS PIES COMPROBADAS.
[REGENERACI”N].
FUERA DE LOS 5M HAY REGENERACION DE 024 Y 045. REGENERACION COMPROBADA.
[LOCALIZACI”N ACCESO LEVANTAMIENTO].
PRECISION DEL GPS. 4.5M.";"98";" 99";4/7/2007 00:00:00;30/12/1899 13:14:26;4/7/2007 00:00:00;30/12/1899 14:30:01;;"102";"55";"0";"10";"1";90;90;"1";91;91;"T";" 9"
"18";"0812";"A";"4";0.00;0.00;"4";"2002";;"2-3 ";"1984";"k";"0006";"2007";;"0";"0";"0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"[LOCALIZACI”N ACCESO LEVANTAMIENTO]PARCELA NO ENCONTRADA POR FALTA DE REFERENCIAS Y CAMBIOS EN LA MASA.
LA COORDENADA CAE EN EL PANTANO DE CUBILLAS,CAE EN EL AGUA.";"98";" 99";19/6/2007 00:00:00;30/12/1899 08:01:00;19/6/2007 00:00:00;30/12/1899 15:48:00;;"994";;;;;;;;;;"T";" 9"
"18";"0813";"A";"1";451993.00;4124986.00;"0";"1985";"k";"0010";"2002";;"2-4 ";"2007";"994";"1";"1";"1";80;45;"1";"2";"3";"1";"3";"6";;;"1";"1";"1";"1";"7";"0";;;"0";"0";;"0";;20;;19.00;;"2";"3";"3";"PARCELA LOCALIZADA MEDIANTE FOTOS AEREAS Y PIES DEL IFN2.
[CLAESP. RESTO DE ESPECIES=10%]
[PIESMAY A 20.6M Y 180G UN 026 NO ENTRA POR DIAMETRO.
PIE 2 ALTURA COMRPOBADA.
[PIESMAY 003-026]DISTANCIA Y DIAMETROS COMPROBADOS.
[PIESMAY 004-024]DISTANCIA COMPROBADA.
[REGENERACI”N]EL 295 CORRESPONDE A PRUNUS RAMBURII Y NO SPINOSA.
[MATORRAL]HAY LITODORA SPP.,SALVIA SPP Y APHYLLANTES SPP. A MAS DE 10M HAY HEDERA HELIX ,CISTUS ALBIDUS,SIPA TENACISSIMA Y ONONIS SPP.
PRECISION GPS 5.5
";"98";" 99";18/6/2007 00:00:00;30/12/1899 10:00:00;18/6/2007 00:00:00;30/12/1899 12:51:43;;"994";"20";"330";"8";"1";51;51;"1";52;52;"T";" 9"
"18";"0814";"A";"1";453023.00;4125012.00;"0";"1985";"k";"0011";"2002";;"2-4 ";"2007";"994";"1";"1";"1";85;75;"1";"2";"3";"2";"2";"4";;;"1";"1";"1";"1";"6";"0";;;"0";"3";;"0";;385;;12.50;;"2";"3";"2";"PARCELA LOCALIZADA MEDIANTE FOTOS AEREAS Y PIES DEL IFN2.
[CLAESP. RESTO DE ESPECIES=10%]
[PIESMAY 004-026]DIAMETROS Y ALTURA COMPROBADOS.
[PIESMAY 008 ENTRA POR PENDIENTE.
[PIESMAY 017-026]FORMA COMPROBADA.
[PIESMAY 019 ENTRA POR PENDIENTE.
ERROR: HE PUESTO LOS PIES CORTADOS COMO 000 Y ESTAN IN SITU, O SEA SERIAN 888 EN EL IFN3.
[MATORRAL]HAY ECHINOSPARTIUM BOISIERI,RUBIA SPP,SALVIA SPP.A MAS DE 10M HAY LONICERA SPP. Y PEONIA SPP.
MODELO COMBUSTIBLE 06 POR LA MADERA CORTADA Y DEJADA AQUI.
[SELVICULTURA]HAN CLAREADO DEJANDO LOS PIES AQUI.
PRECISION GPS 4.9
";"98";" 99";23/7/2007 00:00:00;30/12/1899 08:51:36;23/7/2007 00:00:00;30/12/1899 10:38:22;;"994";"130";"385";"10";"1";129;129;"1";130;130;"T";" 9"
"18";"0816";"A";"1";452986.00;4124012.00;"0";"1985";"k";"0011";"2002";;"2-4 ";"2007";"994";"1";"1";"1";80;70;"1";"2";"2";"3";"2";"5";;;"1";"1";"1";"1";"7";"1";;;"4";"0";;"0";;0;;9.50;;"3";"2";"2";"PARCELA LOCALIZADA MEDIANTE FOTOS AEREAS Y PIES DEL IFN2.
[CLAESP. RESTO DE ESPECIES=10%]
[PIESMAY 003-026]DIAMETROS COMPROBADOS.
[PIESMAY 004-026]A 146G Y 20.3M UN 026 NO ENTRA POR DIAMETRO.
[PIESMAY A 20.3M Y 212 G UN 026 NO ENTRA POR DIAMETRO.
[PIESMAY 009-026]DIAMETROS COMPROBADOS.
[PIESMAY 012-026]DIAMETROS COMPROBADOS.
[ESPECIES PRESENTES]A MAS DE 25 HAY ENDRINO.
LA PARCELA ESTA DENTRO DE UNA ZONA ARBORETUM.
[MATORRAL]HAY RUBIA SPP Y PEONIA SPP. A MAS DE 10M HAY ROSA SPP.
PRECISON GPS 5.6
[LOCALIZACI”N ACCESO LEVANTAMIENTO]";"98";" 99";19/6/2007 00:00:00;30/12/1899 00:00:00;18/6/2007 00:00:00;30/12/1899 23:13:21;;"994";"0";"200";"10";"1";53;53;"1";54;54;"T";" 9"
"18";"0817";"A";"3C";435011.00;4123005.00;"0";"1984";"k";"0005";"2002";;"3-2 ";"2007";"102";"1";"1";"2";85;45;"1";"1";;;;;;;;;;;;;;;;;;;;350;;3.00;;"2";"1";"3";"PARCELA LOCALIZADA POR FOTOS AEREAS Y REFERENCIAS DEL IFN2.
CLASIFICADA COMO A3. POR ESTAR PINCHAZO DEL IFN2. Y CRUCE DE COORDENADAS EN TESELAS DIFERENTES.
PARCELA AL BORDE DE TESELA CON LO QUE LAS OCUPACIONES Y FCC. DIFIEREN DE LAS PROPUESTA POR LA MISMA.
PARCELA PINCHADA EN UNA REPOBLACION DE 024, AUNQUE EN EL BORDE DE PLANTACION TENEMOS PIES FUSTALES EL ESTADO PREDOMINANTE ES EL LATIZAL.
EDAD ESTIMADA CON INFORMACION DEL IFN2, HABITANTES DE LA ZONA Y CONTEO DE VERTICILOS.
[CLAESP. RESTO DE ESPECIES=0%].
FCCT. COMPROBADA.
FCCA. COMPROBADA.
[PIES MAYORES]
[PIESMAY 999-024]. CON UNA DISTANCIA FRONTAL DE 5.0M Y LATERAL DE 5.04M Y UNA LECTURA DEL HIPSOMETRO DEL 1.00 PIE NO ENTRA POR DISTANCIA LATERAL. ERROR DEL IFN2.
[PIESMAY 007-024].FORMA COMPROBADA.
[PIESMAY 008-024]. FORMA COMPROBADA.
PIE 024 A 134G Y 6.6M NO ENTRA POR DIAMETROS 122-126. DIAMETROS COMPROBADOS.
PIE 024 A 141G Y 7.5M NO ENTRA POR DIAMETROS 120-125. DIAMETROS COMPROBADOS.
[PIESMAY 018-024].CON UNA DISTANCIA FRONTAL DE 10.03M Y LATERAL DE 10.12M CON UNA LECTURA DEL HIPSOMETRO DE 2.50 NO ENTRA POR DISTANCIA LATERLA.ERROR DEL IFN2.
PIE 024 A 152G CON UNA DISTANCIA FRONTAL DE 9.93M Y LATERAL DE 10.03M CON UNA LECTURA DEL HIPSOMETRO DE 2.50 NO ENTRA POR DISTANCIA LATERAL. DISTANCIA COMPROBADA.
PIE A 154G Y 7.7M NO ENTRA POR DIAMETROS 118-124.
[PIESMAY 024-024]. CON DISTANCIA FRONTAL DE 9.85M Y LATERAL DE 9.95M ENTRA POR DISTANCIA LATERAL.
[PIESMAY 025-024].DIAMETROS COMPROBADOS.
PIE 024 A 246G Y 6.3M NO ENTRA POR DIAMETROS 126-120.
PIE 024 A 303G Y 6.8M NO ENTRA POR DIAMETROS 123-125. DIAMETROS COMPROBADOS.
[PIESMAY 030-024].FORMA COMPROBADA.
ALTURAS, FORMAS Y CALIDADES DE LOS PIES COMPROBADAS.
[ESPECIES PRESENTES].
EN LOS ALRREDEDORES HAY 237.
REGENERACION:
LOS PIES MENORES DEL IFN2 O HAN ENTRADO EN IFN3 O ESTAN MUERTOS.
FUERA DEL 5M HAY REGENERACION DE 024, PERO NO EN LOS 5M.
MATORRAL:
HAY 0129, 0138, 3101 0114 1101Y 0101, PERO  EN MUY POCA OCUPACION.
PRECISION GPS. 4.5M.";"98";" 99";9/7/2007 00:00:00;30/12/1899 13:47:32;9/7/2007 00:00:00;30/12/1899 15:39:25;;"102";;;;;;;;;;"T";" 9"
"18";"0817";"A";"3E";0.00;0.00;"4";"2002";;"3-2 ";"1984";"k";"0005";"2007";;"0";"0";"0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"[LOCALIZACI”N ACCESO LEVANTAMIENTO]
PARCELA CLASIFICADA COMO A3. POR ESTAR CRUCE DE COORDENADAS Y PINCHAZO DEL IFN2. EN TESELAS DIFERENTES.
PARCELA A3E TIPO 4 POR ESTAR CRUCE DE COORDENADAS EN UNA TESELA DE PASTO MEDITERRANEO Y MATORRAL POR LO QUE NO TIENE UN USO FORESTAL.
AL NO HABER ESPECIES ARBOREAS Y LA FCCA. ES DEL 0%, PARCELA NO SE LEVANTA.";"98";" 99";9/7/2007 00:00:00;30/12/1899 15:41:36;9/7/2007 00:00:00;30/12/1899 15:53:17;;"102";;;;;;;;;;"T";" 9"
